d_id,d_tract,d_lat,d_lon,h_id,h_tract,h_lat,h_lon,h_Workers
48201340100,48201340100,29.59365818,-95.18127203,48201343700,48201343700,29.63781911,-95.06066298,38
48201340201,48201340201,29.60933865,-95.16040249,48201343700,48201343700,29.63781911,-95.06066298,20
48201340202,48201340202,29.61580641,-95.12966057,48201343700,48201343700,29.63781911,-95.06066298,39
48201340203,48201340203,29.60790921,-95.10026282,48201343700,48201343700,29.63781911,-95.06066298,69
48201340301,48201340301,29.59149437,-95.12647497,48201343700,48201343700,29.63781911,-95.06066298,64
48201340302,48201340302,29.59605448,-95.11290279,48201343700,48201343700,29.63781911,-95.06066298,59
48201340400,48201340400,29.57975673,-95.11253979,48201343700,48201343700,29.63781911,-95.06066298,17
48201340500,48201340500,29.56708443,-95.1205851,48201343700,48201343700,29.63781911,-95.06066298,45
48201340600,48201340600,29.57586311,-95.13125244,48201343700,48201343700,29.63781911,-95.06066298,18
48201340800,48201340800,29.581493,-95.14381899,48201343700,48201343700,29.63781911,-95.06066298,81
48201340900,48201340900,29.56632785,-95.15534389,48201343700,48201343700,29.63781911,-95.06066298,36
48201341000,48201341000,29.551025,-95.14122465,48201343700,48201343700,29.63781911,-95.06066298,45
48201341100,48201341100,29.54230821,-95.12443385,48201343700,48201343700,29.63781911,-95.06066298,37
48201341201,48201341201,29.5268477,-95.11100754,48201343700,48201343700,29.63781911,-95.06066298,27
48201341202,48201341202,29.54509977,-95.08670579,48201343700,48201343700,29.63781911,-95.06066298,57
48201341301,48201341301,29.56895556,-95.09009146,48201343700,48201343700,29.63781911,-95.06066298,75
48201341302,48201341302,29.55314881,-95.10738284,48201343700,48201343700,29.63781911,-95.06066298,36
48201341400,48201341400,29.58828336,-95.06341479,48201343700,48201343700,29.63781911,-95.06066298,58
48201341501,48201341501,29.57744326,-95.04060912,48201343700,48201343700,29.63781911,-95.06066298,119
48201341502,48201341502,29.56183202,-95.0360355,48201343700,48201343700,29.63781911,-95.06066298,64
48201341600,48201341600,29.59236147,-95.01480093,48201343700,48201343700,29.63781911,-95.06066298,98
48201341700,48201341700,29.62310399,-95.01177147,48201343700,48201343700,29.63781911,-95.06066298,86
48201341800,48201341800,29.63116482,-95.02553871,48201343700,48201343700,29.63781911,-95.06066298,88
48201342001,48201342001,29.64125327,-95.12909416,48201343700,48201343700,29.63781911,-95.06066298,117
48201342002,48201342002,29.63920659,-95.15263503,48201343700,48201343700,29.63781911,-95.06066298,51
48201342100,48201342100,29.65722821,-95.14224498,48201343700,48201343700,29.63781911,-95.06066298,49
48201342200,48201342200,29.6719073,-95.14639926,48201343700,48201343700,29.63781911,-95.06066298,36
48201342300,48201342300,29.67370012,-95.13121545,48201343700,48201343700,29.63781911,-95.06066298,102
48201342400,48201342400,29.69472035,-95.14836722,48201343700,48201343700,29.63781911,-95.06066298,44
48201342500,48201342500,29.69674599,-95.13358047,48201343700,48201343700,29.63781911,-95.06066298,95
48201342700,48201342700,29.69516759,-95.11861775,48201343700,48201343700,29.63781911,-95.06066298,74
48201342800,48201342800,29.6934896,-95.10145812,48201343700,48201343700,29.63781911,-95.06066298,192
48201342900,48201342900,29.67175011,-95.10524429,48201343700,48201343700,29.63781911,-95.06066298,126
48201343000,48201343000,29.6576947,-95.10723935,48201343700,48201343700,29.63781911,-95.06066298,131
48201343100,48201343100,29.65838795,-95.07933957,48201343700,48201343700,29.63781911,-95.06066298,132
48201343200,48201343200,29.65828112,-95.05538912,48201343700,48201343700,29.63781911,-95.06066298,197
48201343301,48201343301,29.68478282,-95.06520587,48201343700,48201343700,29.63781911,-95.06066298,147
48201343302,48201343302,29.6698499,-95.06680629,48201343700,48201343700,29.63781911,-95.06066298,141
48201343600,48201343600,29.71280391,-95.06266195,48201343700,48201343700,29.63781911,-95.06066298,121
48201350100,48201350100,29.57557131,-95.23603549,48201343700,48201343700,29.63781911,-95.06066298,83
48201350200,48201350200,29.59509256,-95.23243542,48201343700,48201343700,29.63781911,-95.06066298,45
48201350300,48201350300,29.58288351,-95.22485727,48201343700,48201343700,29.63781911,-95.06066298,37
48201350400,48201350400,29.59575872,-95.21008331,48201343700,48201343700,29.63781911,-95.06066298,38
48201350500,48201350500,29.58218303,-95.19581838,48201343700,48201343700,29.63781911,-95.06066298,31
48201350601,48201350601,29.55457789,-95.17262657,48201343700,48201343700,29.63781911,-95.06066298,52
48201350602,48201350602,29.53770838,-95.17736641,48201343700,48201343700,29.63781911,-95.06066298,82
48201350700,48201350700,29.53397173,-95.18698844,48201343700,48201343700,29.63781911,-95.06066298,25
48201350801,48201350801,29.52459412,-95.17445107,48201343700,48201343700,29.63781911,-95.06066298,43
48201350802,48201350802,29.51811277,-95.14797943,48201343700,48201343700,29.63781911,-95.06066298,61
48291700400,48291700400,30.25175584,-94.92669675,48201343700,48201343700,29.63781911,-95.06066298,38
48291700700,48291700700,30.19137407,-94.77013574,48201343700,48201343700,29.63781911,-95.06066298,14
48291700800,48291700800,30.11875721,-94.8851812,48201343700,48201343700,29.63781911,-95.06066298,81
48291701000,48291701000,29.97486388,-94.95606196,48201343700,48201343700,29.63781911,-95.06066298,42
48291701100,48291701100,29.96088977,-94.84398489,48201343700,48201343700,29.63781911,-95.06066298,65
48321730202,48321730202,29.00163685,-95.82019362,48201343700,48201343700,29.63781911,-95.06066298,10
48321730303,48321730303,28.93108376,-95.86329853,48201343700,48201343700,29.63781911,-95.06066298,7
48473680400,48473680400,30.09476781,-95.98225512,48201343700,48201343700,29.63781911,-95.06066298,3
48201350400,48201350400,29.59575872,-95.21008331,48201350500,48201350500,29.58218303,-95.19581838,30
48157673700,48157673700,29.61961009,-95.70465629,48201350601,48201350601,29.55457789,-95.17262657,3
48201233703,48201233703,29.74306742,-95.2219811,48201350601,48201350601,29.55457789,-95.17262657,14
48201340900,48201340900,29.56632785,-95.15534389,48201350601,48201350601,29.55457789,-95.17262657,31
48201341201,48201341201,29.5268477,-95.11100754,48201350601,48201350601,29.55457789,-95.17262657,18
48201350500,48201350500,29.58218303,-95.19581838,48201350601,48201350601,29.55457789,-95.17262657,32
48201350602,48201350602,29.53770838,-95.17736641,48201350601,48201350601,29.55457789,-95.17262657,68
48201350700,48201350700,29.53397173,-95.18698844,48201350601,48201350601,29.55457789,-95.17262657,14
48201350801,48201350801,29.52459412,-95.17445107,48201350601,48201350601,29.55457789,-95.17262657,35
48201350802,48201350802,29.51811277,-95.14797943,48201350601,48201350601,29.55457789,-95.17262657,41
48201350601,48201350601,29.55457789,-95.17262657,48201350802,48201350802,29.51811277,-95.14797943,27
48201350801,48201350801,29.52459412,-95.17445107,48201350802,48201350802,29.51811277,-95.14797943,33
48201211700,48201211700,29.80022864,-95.30463194,48201410200,48201410200,29.75742677,-95.39206707,13
48201310200,48201310200,29.74347579,-95.35111716,48201410200,48201410200,29.75742677,-95.39206707,12
48201410300,48201410300,29.75675195,-95.40373451,48201410200,48201410200,29.75742677,-95.39206707,33
48201410401,48201410401,29.74751358,-95.40639248,48201410200,48201410200,29.75742677,-95.39206707,32
48201411200,48201411200,29.75308581,-95.43118067,48201410200,48201410200,29.75742677,-95.39206707,11
48201412000,48201412000,29.72153711,-95.41071354,48201410200,48201410200,29.75742677,-95.39206707,19
48201510200,48201510200,29.76986012,-95.38618263,48201410200,48201410200,29.75742677,-95.39206707,53
48201510700,48201510700,29.76584419,-95.40391801,48201410200,48201410200,29.75742677,-95.39206707,65
48201511002,48201511002,29.7950916,-95.4299441,48201410200,48201410200,29.75742677,-95.39206707,34
48201511100,48201511100,29.80841598,-95.42665061,48201410200,48201410200,29.75742677,-95.39206707,28
48201511302,48201511302,29.7973995,-95.39352378,48201410200,48201410200,29.75742677,-95.39206707,31
48201530900,48201530900,29.83596529,-95.42014724,48201410200,48201410200,29.75742677,-95.39206707,21
48201211700,48201211700,29.80022864,-95.30463194,48201410300,48201410300,29.75675195,-95.40373451,13
48201231500,48201231500,29.85984099,-95.29654688,48201410300,48201410300,29.75675195,-95.40373451,13
48201210400,48201210400,29.78644972,-95.36220745,48201410600,48201410600,29.7463478,-95.37780985,28
48201210500,48201210500,29.79525771,-95.36038276,48201410600,48201410600,29.7463478,-95.37780985,24
48201210600,48201210600,29.80704054,-95.36535979,48201410600,48201410600,29.7463478,-95.37780985,31
48201210700,48201210700,29.80672535,-95.35352666,48201410600,48201410600,29.7463478,-95.37780985,26
48201210800,48201210800,29.79436915,-95.34510613,48201410600,48201410600,29.7463478,-95.37780985,16
48201211200,48201211200,29.79817961,-95.3203715,48201410600,48201410600,29.7463478,-95.37780985,14
48201211500,48201211500,29.76650139,-95.29694731,48201410600,48201410600,29.7463478,-95.37780985,28
48201211600,48201211600,29.78097812,-95.31154531,48201410600,48201410600,29.7463478,-95.37780985,11
48201212300,48201212300,29.77519127,-95.35465875,48201410600,48201410600,29.7463478,-95.37780985,27
48201212400,48201212400,29.78751159,-95.28462139,48201410600,48201410600,29.7463478,-95.37780985,12
48201220100,48201220100,29.81516944,-95.34348613,48201410600,48201410600,29.7463478,-95.37780985,17
48201220200,48201220200,29.81657326,-95.36504526,48201410600,48201410600,29.7463478,-95.37780985,17
48201220700,48201220700,29.83429768,-95.34963318,48201410600,48201410600,29.7463478,-95.37780985,38
48201220800,48201220800,29.83087603,-95.33855622,48201410600,48201410600,29.7463478,-95.37780985,17
48201220900,48201220900,29.84895736,-95.33742576,48201410600,48201410600,29.7463478,-95.37780985,12
48201221200,48201221200,29.86459534,-95.37403471,48201410600,48201410600,29.7463478,-95.37780985,29
48201221400,48201221400,29.85343535,-95.39156612,48201410600,48201410600,29.7463478,-95.37780985,19
48201221500,48201221500,29.86499224,-95.39508292,48201410600,48201410600,29.7463478,-95.37780985,30
48201221900,48201221900,29.88186693,-95.34910221,48201410600,48201410600,29.7463478,-95.37780985,19
48201222200,48201222200,29.89404808,-95.32368052,48201410600,48201410600,29.7463478,-95.37780985,17
48201230400,48201230400,29.83057924,-95.32520566,48201410600,48201410600,29.7463478,-95.37780985,14
48201230700,48201230700,29.85300722,-95.30992661,48201410600,48201410600,29.7463478,-95.37780985,11
48201231000,48201231000,29.84021686,-95.27707192,48201410600,48201410600,29.7463478,-95.37780985,20
48201231100,48201231100,29.82895646,-95.25255576,48201410600,48201410600,29.7463478,-95.37780985,37
48201231800,48201231800,29.87710465,-95.30647082,48201410600,48201410600,29.7463478,-95.37780985,15
48201231900,48201231900,29.88244037,-95.27895318,48201410600,48201410600,29.7463478,-95.37780985,32
48201232100,48201232100,29.90531035,-95.3062898,48201410600,48201410600,29.7463478,-95.37780985,18
48201233102,48201233102,29.7800574,-95.16371563,48201410600,48201410600,29.7463478,-95.37780985,25
48201233103,48201233103,29.77646434,-95.17627142,48201410600,48201410600,29.7463478,-95.37780985,18
48201233200,48201233200,29.77968724,-95.19213469,48201410600,48201410600,29.7463478,-95.37780985,37
48201233300,48201233300,29.75511768,-95.19926107,48201410600,48201410600,29.7463478,-95.37780985,20
48201233500,48201233500,29.76334855,-95.23920261,48201410600,48201410600,29.7463478,-95.37780985,38
48201233701,48201233701,29.73592727,-95.24750273,48201410600,48201410600,29.7463478,-95.37780985,34
48201233703,48201233703,29.74306742,-95.2219811,48201410600,48201410600,29.7463478,-95.37780985,33
48201252100,48201252100,29.88567624,-95.13591697,48201410600,48201410600,29.7463478,-95.37780985,11
48201310100,48201310100,29.75452624,-95.34333935,48201410600,48201410600,29.7463478,-95.37780985,27
48201310300,48201310300,29.73645588,-95.33597467,48201410600,48201410600,29.7463478,-95.37780985,49
48201310500,48201310500,29.7473862,-95.31641782,48201410600,48201410600,29.7463478,-95.37780985,22
48201310600,48201310600,29.73253901,-95.32481981,48201410600,48201410600,29.7463478,-95.37780985,35
48201310700,48201310700,29.7210983,-95.31607188,48201410600,48201410600,29.7463478,-95.37780985,23
48201310800,48201310800,29.73024303,-95.31074244,48201410600,48201410600,29.7463478,-95.37780985,15
48201311200,48201311200,29.71927498,-95.29903876,48201410600,48201410600,29.7463478,-95.37780985,24
48201311300,48201311300,29.70972135,-95.29452917,48201410600,48201410600,29.7463478,-95.37780985,23
48201311700,48201311700,29.69994606,-95.30732379,48201410600,48201410600,29.7463478,-95.37780985,15
48201311800,48201311800,29.70595452,-95.32111854,48201410600,48201410600,29.7463478,-95.37780985,17
48201311900,48201311900,29.7169192,-95.32544243,48201410600,48201410600,29.7463478,-95.37780985,13
48201312000,48201312000,29.71716459,-95.3442128,48201410600,48201410600,29.7463478,-95.37780985,11
48201312400,48201312400,29.72989937,-95.36101569,48201410600,48201410600,29.7463478,-95.37780985,9
48201312500,48201312500,29.73996578,-95.37288769,48201410600,48201410600,29.7463478,-95.37780985,55
48201312600,48201312600,29.72520867,-95.38067393,48201410600,48201410600,29.7463478,-95.37780985,40
48201312700,48201312700,29.72655688,-95.36789887,48201410600,48201410600,29.7463478,-95.37780985,13
48201312800,48201312800,29.72195837,-95.35794091,48201410600,48201410600,29.7463478,-95.37780985,14
48201312900,48201312900,29.71448147,-95.36285903,48201410600,48201410600,29.7463478,-95.37780985,40
48201313300,48201313300,29.70447738,-95.33594563,48201410600,48201410600,29.7463478,-95.37780985,19
48201313800,48201313800,29.68799241,-95.37261994,48201410600,48201410600,29.7463478,-95.37780985,23
48201314001,48201314001,29.69892596,-95.39240486,48201410600,48201410600,29.7463478,-95.37780985,14
48201314400,48201314400,29.68989676,-95.40724831,48201410600,48201410600,29.7463478,-95.37780985,12
48201320200,48201320200,29.69547137,-95.26919306,48201410600,48201410600,29.7463478,-95.37780985,23
48201320601,48201320601,29.68405712,-95.26221716,48201410600,48201410600,29.7463478,-95.37780985,10
48201321402,48201321402,29.65661657,-95.21977198,48201410600,48201410600,29.7463478,-95.37780985,23
48201322000,48201322000,29.70116015,-95.21812212,48201410600,48201410600,29.7463478,-95.37780985,15
48201330100,48201330100,29.63475514,-95.42071026,48201410600,48201410600,29.7463478,-95.37780985,42
48201330301,48201330301,29.63619527,-95.47217428,48201410600,48201410600,29.7463478,-95.37780985,35
48201331601,48201331601,29.62828275,-95.34813437,48201410600,48201410600,29.7463478,-95.37780985,27
48201331800,48201331800,29.65267875,-95.34545538,48201410600,48201410600,29.7463478,-95.37780985,16
48201332200,48201332200,29.68053662,-95.33004292,48201410600,48201410600,29.7463478,-95.37780985,21
48201332700,48201332700,29.68506634,-95.31393647,48201410600,48201410600,29.7463478,-95.37780985,11
48201333000,48201333000,29.6815215,-95.28492141,48201410600,48201410600,29.7463478,-95.37780985,14
48201333100,48201333100,29.67560805,-95.27850067,48201410600,48201410600,29.7463478,-95.37780985,28
48201333500,48201333500,29.66505491,-95.28296404,48201410600,48201410600,29.7463478,-95.37780985,20
48201333700,48201333700,29.63561335,-95.29345083,48201410600,48201410600,29.7463478,-95.37780985,14
48201334002,48201334002,29.60834168,-95.2142568,48201410600,48201410600,29.7463478,-95.37780985,11
48201334100,48201334100,29.65398996,-95.41351407,48201410600,48201410600,29.7463478,-95.37780985,53
48201410100,48201410100,29.75726243,-95.38024077,48201410600,48201410600,29.7463478,-95.37780985,36
48201410200,48201410200,29.75742677,-95.39206707,48201410600,48201410600,29.7463478,-95.37780985,34
48201410500,48201410500,29.74910166,-95.38873414,48201410600,48201410600,29.7463478,-95.37780985,44
48201410701,48201410701,29.7417843,-95.3898501,48201410600,48201410600,29.7463478,-95.37780985,40
48201411501,48201411501,29.7354916,-95.44222572,48201410600,48201410600,29.7463478,-95.37780985,34
48201421101,48201421101,29.72230893,-95.47001357,48201410600,48201410600,29.7463478,-95.37780985,22
48201421402,48201421402,29.7145907,-95.4868557,48201410600,48201410600,29.7463478,-95.37780985,13
48201421800,48201421800,29.68381985,-95.48065707,48201410600,48201410600,29.7463478,-95.37780985,26
48201422302,48201422302,29.64902682,-95.49713273,48201410600,48201410600,29.7463478,-95.37780985,15
48201422402,48201422402,29.65948451,-95.49682414,48201410600,48201410600,29.7463478,-95.37780985,27
48201422701,48201422701,29.69737519,-95.49997289,48201410600,48201410600,29.7463478,-95.37780985,18
48201423201,48201423201,29.66094414,-95.54411305,48201410600,48201410600,29.7463478,-95.37780985,24
48201423202,48201423202,29.66443505,-95.53210819,48201410600,48201410600,29.7463478,-95.37780985,31
48201423301,48201423301,29.66961447,-95.51746445,48201410600,48201410600,29.7463478,-95.37780985,23
48201432002,48201432002,29.73463827,-95.49543972,48201410600,48201410600,29.7463478,-95.37780985,26
48201432500,48201432500,29.72456181,-95.52988493,48201410600,48201410600,29.7463478,-95.37780985,25
48201432801,48201432801,29.71781518,-95.5082609,48201410600,48201410600,29.7463478,-95.37780985,28
48201432902,48201432902,29.70975942,-95.53117993,48201410600,48201410600,29.7463478,-95.37780985,36
48201433400,48201433400,29.68608261,-95.54124916,48201410600,48201410600,29.7463478,-95.37780985,27
48201440100,48201440100,29.6440062,-95.54806394,48201410600,48201410600,29.7463478,-95.37780985,37
48201450802,48201450802,29.75290183,-95.56554669,48201410600,48201410600,29.7463478,-95.37780985,42
48201451902,48201451902,29.72245297,-95.59869775,48201410600,48201410600,29.7463478,-95.37780985,17
48201453100,48201453100,29.6967114,-95.56419463,48201410600,48201410600,29.7463478,-95.37780985,19
48201520602,48201520602,29.80688741,-95.49293322,48201410600,48201410600,29.7463478,-95.37780985,26
48201530600,48201530600,29.8313095,-95.40519741,48201410600,48201410600,29.7463478,-95.37780985,16
48201532001,48201532001,29.85641305,-95.47017597,48201410600,48201410600,29.7463478,-95.37780985,25
48201532002,48201532002,29.84546933,-95.4654369,48201410600,48201410600,29.7463478,-95.37780985,15
48201532700,48201532700,29.87639132,-95.48068333,48201410600,48201410600,29.7463478,-95.37780985,27
48201533702,48201533702,29.91874662,-95.43844176,48201410600,48201410600,29.7463478,-95.37780985,18
48201534001,48201534001,29.90685528,-95.48473219,48201410600,48201410600,29.7463478,-95.37780985,16
48201312100,48201312100,29.72227375,-95.344605,48201410701,48201410701,29.7417843,-95.3898501,5
48201312300,48201312300,29.73772882,-95.36036723,48201410701,48201410701,29.7417843,-95.3898501,13
48201410702,48201410702,29.73641303,-95.38978418,48201410900,48201410900,29.7329302,-95.39930971,18
48201210600,48201210600,29.80704054,-95.36535979,48201411000,48201411000,29.73778894,-95.41770058,24
48201312900,48201312900,29.71448147,-95.36285903,48201411000,48201411000,29.73778894,-95.41770058,18
48201410402,48201410402,29.74749788,-95.39871709,48201411000,48201411000,29.73778894,-95.41770058,24
48201410800,48201410800,29.73852455,-95.40500775,48201411000,48201411000,29.73778894,-95.41770058,44
48201410900,48201410900,29.7329302,-95.39930971,48201411000,48201411000,29.73778894,-95.41770058,28
48201411501,48201411501,29.7354916,-95.44222572,48201411000,48201411000,29.73778894,-95.41770058,34
48201412100,48201412100,29.71722595,-95.40273243,48201411000,48201411000,29.73778894,-95.41770058,9
48201412500,48201412500,29.7089571,-95.43660075,48201411000,48201411000,29.73778894,-95.41770058,8
48201413201,48201413201,29.70101798,-95.42476962,48201411000,48201411000,29.73778894,-95.41770058,14
48201420400,48201420400,29.6576963,-95.45598331,48201411000,48201411000,29.73778894,-95.41770058,21
48201422702,48201422702,29.69898901,-95.50936772,48201411000,48201411000,29.73778894,-95.41770058,17
48201430100,48201430100,29.77615995,-95.46753082,48201411000,48201411000,29.73778894,-95.41770058,40
48201411200,48201411200,29.75308581,-95.43118067,48201411100,48201411100,29.75037275,-95.41408043,9
48089750100,48089750100,29.61434609,-96.33971993,48201411300,48201411300,29.74908355,-95.4526214,18
48089750500,48089750500,29.66948416,-96.54648274,48201411300,48201411300,29.74908355,-95.4526214,14
48157670101,48157670101,29.58858178,-95.45227544,48201411300,48201411300,29.74908355,-95.4526214,28
48201210700,48201210700,29.80672535,-95.35352666,48201411300,48201411300,29.74908355,-95.4526214,16
48201210800,48201210800,29.79436915,-95.34510613,48201411300,48201411300,29.74908355,-95.4526214,12
48201211000,48201211000,29.79708741,-95.33217039,48201411300,48201411300,29.74908355,-95.4526214,9
48201211400,48201211400,29.76588071,-95.32816449,48201411300,48201411300,29.74908355,-95.4526214,22
48201211600,48201211600,29.78097812,-95.31154531,48201411300,48201411300,29.74908355,-95.4526214,14
48201222700,48201222700,29.93508667,-95.33578877,48201411300,48201411300,29.74908355,-95.4526214,31
48201231800,48201231800,29.87710465,-95.30647082,48201411300,48201411300,29.74908355,-95.4526214,16
48201232702,48201232702,29.78511188,-95.2129774,48201411300,48201411300,29.74908355,-95.4526214,17
48201233001,48201233001,29.79719284,-95.18255423,48201411300,48201411300,29.74908355,-95.4526214,19
48201233600,48201233600,29.75077479,-95.25962061,48201411300,48201411300,29.74908355,-95.4526214,18
48201310400,48201310400,29.75100821,-95.32951937,48201411300,48201411300,29.74908355,-95.4526214,17
48201310600,48201310600,29.73253901,-95.32481981,48201411300,48201411300,29.74908355,-95.4526214,23
48201312000,48201312000,29.71716459,-95.3442128,48201411300,48201411300,29.74908355,-95.4526214,12
48201313500,48201313500,29.6887139,-95.34789316,48201411300,48201411300,29.74908355,-95.4526214,13
48201331200,48201331200,29.66351754,-95.37052327,48201411300,48201411300,29.74908355,-95.4526214,19
48201331700,48201331700,29.64335922,-95.33275154,48201411300,48201411300,29.74908355,-95.4526214,22
48201334100,48201334100,29.65398996,-95.41351407,48201411300,48201411300,29.74908355,-95.4526214,48
48201410600,48201410600,29.7463478,-95.37780985,48201411300,48201411300,29.74908355,-95.4526214,33
48201410702,48201410702,29.73641303,-95.38978418,48201411300,48201411300,29.74908355,-95.4526214,17
48201411000,48201411000,29.73778894,-95.41770058,48201411300,48201411300,29.74908355,-95.4526214,29
48201411100,48201411100,29.75037275,-95.41408043,48201411300,48201411300,29.74908355,-95.4526214,23
48201411400,48201411400,29.74464496,-95.43308149,48201411300,48201411300,29.74908355,-95.4526214,26
48201411501,48201411501,29.7354916,-95.44222572,48201411300,48201411300,29.74908355,-95.4526214,43
48201411502,48201411502,29.73498189,-95.42862494,48201411300,48201411300,29.74908355,-95.4526214,38
48201411600,48201411600,29.73547107,-95.45374652,48201411300,48201411300,29.74908355,-95.4526214,30
48201411700,48201411700,29.72548497,-95.45435542,48201411300,48201411300,29.74908355,-95.4526214,36
48201411800,48201411800,29.72719046,-95.42969697,48201411300,48201411300,29.74908355,-95.4526214,41
48201412200,48201412200,29.70693511,-95.41107061,48201411300,48201411300,29.74908355,-95.4526214,25
48201412300,48201412300,29.71575439,-95.42417744,48201411300,48201411300,29.74908355,-95.4526214,38
48201412400,48201412400,29.71620066,-95.43526754,48201411300,48201411300,29.74908355,-95.4526214,24
48201412600,48201412600,29.7148303,-95.44450786,48201411300,48201411300,29.74908355,-95.4526214,29
48201412700,48201412700,29.71349946,-95.45366778,48201411300,48201411300,29.74908355,-95.4526214,29
48201413000,48201413000,29.69731826,-95.44239809,48201411300,48201411300,29.74908355,-95.4526214,26
48201413100,48201413100,29.6985524,-95.4323368,48201411300,48201411300,29.74908355,-95.4526214,23
48201420100,48201420100,29.67330965,-95.43575113,48201411300,48201411300,29.74908355,-95.4526214,16
48201420500,48201420500,29.65000825,-95.47279129,48201411300,48201411300,29.74908355,-95.4526214,11
48201420900,48201420900,29.69712027,-95.47013777,48201411300,48201411300,29.74908355,-95.4526214,31
48201421900,48201421900,29.67150743,-95.48485361,48201411300,48201411300,29.74908355,-95.4526214,26
48201422000,48201422000,29.66200136,-95.4846575,48201411300,48201411300,29.74908355,-95.4526214,16
48201423500,48201423500,29.6509465,-95.54119033,48201411300,48201411300,29.74908355,-95.4526214,13
48201430300,48201430300,29.77152313,-95.49883215,48201411300,48201411300,29.74908355,-95.4526214,21
48201430700,48201430700,29.77687823,-95.53884894,48201411300,48201411300,29.74908355,-95.4526214,17
48201431101,48201431101,29.74415981,-95.53565831,48201411300,48201411300,29.74908355,-95.4526214,31
48201431102,48201431102,29.74150443,-95.52830678,48201411300,48201411300,29.74908355,-95.4526214,23
48201431201,48201431201,29.74036276,-95.51589656,48201411300,48201411300,29.74908355,-95.4526214,24
48201431202,48201431202,29.74383448,-95.50551442,48201411300,48201411300,29.74908355,-95.4526214,25
48201431301,48201431301,29.74387423,-95.49822485,48201411300,48201411300,29.74908355,-95.4526214,37
48201431302,48201431302,29.7436295,-95.49037567,48201411300,48201411300,29.74908355,-95.4526214,29
48201431401,48201431401,29.74442331,-95.48398911,48201411300,48201411300,29.74908355,-95.4526214,29
48201431402,48201431402,29.74386813,-95.47982267,48201411300,48201411300,29.74908355,-95.4526214,36
48201431501,48201431501,29.75573075,-95.48123669,48201411300,48201411300,29.74908355,-95.4526214,34
48201431502,48201431502,29.75353192,-95.49262592,48201411300,48201411300,29.74908355,-95.4526214,27
48201431600,48201431600,29.76452808,-95.48379934,48201411300,48201411300,29.74908355,-95.4526214,19
48201431700,48201431700,29.75822499,-95.46760984,48201411300,48201411300,29.74908355,-95.4526214,41
48201431801,48201431801,29.74442832,-95.47227925,48201411300,48201411300,29.74908355,-95.4526214,33
48201431802,48201431802,29.74748736,-95.46124555,48201411300,48201411300,29.74908355,-95.4526214,37
48201431900,48201431900,29.73457103,-95.46426281,48201411300,48201411300,29.74908355,-95.4526214,40
48201432001,48201432001,29.73468823,-95.47890051,48201411300,48201411300,29.74908355,-95.4526214,31
48201432002,48201432002,29.73463827,-95.49543972,48201411300,48201411300,29.74908355,-95.4526214,28
48201432400,48201432400,29.72349291,-95.54852669,48201411300,48201411300,29.74908355,-95.4526214,42
48201432600,48201432600,29.72587268,-95.5106395,48201411300,48201411300,29.74908355,-95.4526214,17
48201432702,48201432702,29.72887502,-95.4781667,48201411300,48201411300,29.74908355,-95.4526214,23
48201433600,48201433600,29.67034071,-95.55396416,48201411300,48201411300,29.74908355,-95.4526214,25
48201450100,48201450100,29.77715382,-95.56696187,48201411300,48201411300,29.74908355,-95.4526214,12
48201450200,48201450200,29.77905075,-95.57963174,48201411300,48201411300,29.74908355,-95.4526214,28
48201450600,48201450600,29.76924874,-95.61500769,48201411300,48201411300,29.74908355,-95.4526214,33
48201451901,48201451901,29.72181096,-95.61139631,48201411300,48201411300,29.74908355,-95.4526214,38
48201452202,48201452202,29.72262537,-95.56468578,48201411300,48201411300,29.74908355,-95.4526214,27
48201510300,48201510300,29.78409533,-95.37884414,48201411300,48201411300,29.74908355,-95.4526214,33
48201510500,48201510500,29.78382693,-95.40349126,48201411300,48201411300,29.74908355,-95.4526214,33
48201510600,48201510600,29.77401045,-95.41153818,48201411300,48201411300,29.74908355,-95.4526214,52
48201511200,48201511200,29.79981529,-95.41739399,48201411300,48201411300,29.74908355,-95.4526214,38
48201511301,48201511301,29.79726134,-95.40544948,48201411300,48201411300,29.74908355,-95.4526214,30
48201511400,48201511400,29.79578773,-95.38312405,48201411300,48201411300,29.74908355,-95.4526214,24
48201511600,48201511600,29.80301125,-95.37704178,48201411300,48201411300,29.74908355,-95.4526214,25
48201520100,48201520100,29.79209341,-95.46031772,48201411300,48201411300,29.74908355,-95.4526214,15
48201521000,48201521000,29.79426044,-95.51780998,48201411300,48201411300,29.74908355,-95.4526214,11
48201522301,48201522301,29.7902461,-95.52689805,48201411300,48201411300,29.74908355,-95.4526214,25
48201530200,48201530200,29.81580993,-95.42428169,48201411300,48201411300,29.74908355,-95.4526214,29
48201531000,48201531000,29.82517512,-95.41998858,48201411300,48201411300,29.74908355,-95.4526214,24
48201531200,48201531200,29.82685703,-95.45194897,48201411300,48201411300,29.74908355,-95.4526214,31
48201531400,48201531400,29.83020312,-95.47099512,48201411300,48201411300,29.74908355,-95.4526214,23
48201533100,48201533100,29.87619831,-95.45570444,48201411300,48201411300,29.74908355,-95.4526214,32
48201980100,48201980100,29.98902468,-95.34008539,48201411300,48201411300,29.74908355,-95.4526214,6
48039660100,48039660100,29.55237873,-95.23175241,48201411501,48201411501,29.7354916,-95.44222572,35
