h_id,h_sector,h_lat,h_lon,h_Workers,h_Workers2015,h_Workers2014,Workers2013,Workers2011,Workers2009,d_id,d_sector,d_lat,d_lon
48167721000,48167721000,29.46181262,-95.00502715,18,,,,,,1557,48167720700,29.49228779,-95.09258722
48167721000,48167721000,29.46181262,-95.00502715,16,,,,,,1558,48167720600,29.45045737,-95.14949846
48167721000,48167721000,29.46181262,-95.00502715,15,,,,,,1560,48201313100,29.71082216,-95.38986395
48167721100,48167721100,29.480387,-95.02409563,192,,,,,,1561,48167724300,29.30771212,-94.78036204
48167721100,48167721100,29.480387,-95.02409563,163,,,,,,1562,48167721300,29.52039986,-95.08453765
48167721100,48167721100,29.480387,-95.02409563,127,,,,,,1563,48201341100,29.54230821,-95.12443385
48167721100,48167721100,29.480387,-95.02409563,108,,,,,,1564,48167720700,29.49228779,-95.09258722
48167721100,48167721100,29.480387,-95.02409563,93,,,,,,1565,48201100000,29.75738955,-95.36317172
48167721100,48167721100,29.480387,-95.02409563,80,,,,,,1567,48201343700,29.63781911,-95.06066298
48167721100,48167721100,29.480387,-95.02409563,73,,,,,,1568,48167722300,29.39011899,-94.9240602
48167721100,48167721100,29.480387,-95.02409563,72,,,,,,1569,48167720600,29.45045737,-95.14949846
48167721100,48167721100,29.480387,-95.02409563,68,,,,,,1570,48167726200,29.35881487,-94.9142023
48167721201,48167721201,29.51489218,-95.05008227,655,,,,,,1571,48167721300,29.52039986,-95.08453765
48167721201,48167721201,29.51489218,-95.05008227,349,,,,,,1572,48201341100,29.54230821,-95.12443385
48167721201,48167721201,29.51489218,-95.05008227,322,,,,,,1573,48167724300,29.30771212,-94.78036204
48167721201,48167721201,29.51489218,-95.05008227,320,,,,,,1574,48201100000,29.75738955,-95.36317172
48167721201,48167721201,29.51489218,-95.05008227,185,,,,,,1575,48167726200,29.35881487,-94.9142023
48167721201,48167721201,29.51489218,-95.05008227,180,,,,,,1576,48201343700,29.63781911,-95.06066298
48167721201,48167721201,29.51489218,-95.05008227,170,,,,,,1577,48201341302,29.55314881,-95.10738284
48167721201,48167721201,29.51489218,-95.05008227,150,,,,,,1578,48201341202,29.54509977,-95.08670579
48167721201,48167721201,29.51489218,-95.05008227,140,,,,,,1579,48167720700,29.49228779,-95.09258722
48167721202,48167721202,29.50272513,-95.02749556,184,,,,,,1581,48167721300,29.52039986,-95.08453765
48167721202,48167721202,29.50272513,-95.02749556,115,,,,,,1582,48201100000,29.75738955,-95.36317172
48167721202,48167721202,29.50272513,-95.02749556,96,,,,,,1583,48167724300,29.30771212,-94.78036204
48167721202,48167721202,29.50272513,-95.02749556,67,,,,,,1584,48201341100,29.54230821,-95.12443385
48167721202,48167721202,29.50272513,-95.02749556,66,,,,,,1585,48201343700,29.63781911,-95.06066298
48167721202,48167721202,29.50272513,-95.02749556,63,,,,,,1586,48167726200,29.35881487,-94.9142023
48167721202,48167721202,29.50272513,-95.02749556,62,,,,,,1587,48201341202,29.54509977,-95.08670579
48167721202,48167721202,29.50272513,-95.02749556,53,,,,,,1588,48167720700,29.49228779,-95.09258722
48167721202,48167721202,29.50272513,-95.02749556,42,,,,,,1589,48167721500,29.54749946,-95.05260002
48167721202,48167721202,29.50272513,-95.02749556,35,,,,,,1590,48167721201,29.51489218,-95.05008227
48167721300,48167721300,29.52039986,-95.08453765,96,,,,,,1592,48201341100,29.54230821,-95.12443385
48167721300,48167721300,29.52039986,-95.08453765,79,,,,,,1593,48201100000,29.75738955,-95.36317172
48167721300,48167721300,29.52039986,-95.08453765,64,,,,,,1594,48167720700,29.49228779,-95.09258722
48167721300,48167721300,29.52039986,-95.08453765,53,,,,,,1595,48201343700,29.63781911,-95.06066298
48167721300,48167721300,29.52039986,-95.08453765,48,,,,,,1596,48201341302,29.55314881,-95.10738284
48167721300,48167721300,29.52039986,-95.08453765,47,,,,,,1597,48167724300,29.30771212,-94.78036204
48167721300,48167721300,29.52039986,-95.08453765,44,,,,,,1598,48167721500,29.54749946,-95.05260002
48167721300,48167721300,29.52039986,-95.08453765,40,,,,,,1599,48201313100,29.71082216,-95.38986395
48167721300,48167721300,29.52039986,-95.08453765,39,,,,,,1600,48201341301,29.56895556,-95.09009146
48167721400,48167721400,29.53373491,-95.04890518,263,,,,,,1601,48167721300,29.52039986,-95.08453765
48167721400,48167721400,29.53373491,-95.04890518,155,,,,,,1602,48201100000,29.75738955,-95.36317172
48167721400,48167721400,29.53373491,-95.04890518,130,,,,,,1603,48201341100,29.54230821,-95.12443385
48167721400,48167721400,29.53373491,-95.04890518,116,,,,,,1604,48167721500,29.54749946,-95.05260002
48167721400,48167721400,29.53373491,-95.04890518,103,,,,,,1605,48167724300,29.30771212,-94.78036204
48167721400,48167721400,29.53373491,-95.04890518,93,,,,,,1607,48201343700,29.63781911,-95.06066298
48167721400,48167721400,29.53373491,-95.04890518,73,,,,,,1608,48167726200,29.35881487,-94.9142023
48167721400,48167721400,29.53373491,-95.04890518,59,,,,,,1609,48201313100,29.71082216,-95.38986395
48167721400,48167721400,29.53373491,-95.04890518,57,,,,,,1610,48201341202,29.54509977,-95.08670579
48167721500,48167721500,29.54749946,-95.05260002,168,,,,,,1612,48167721300,29.52039986,-95.08453765
48167721500,48167721500,29.54749946,-95.05260002,122,,,,,,1613,48201100000,29.75738955,-95.36317172
48167721500,48167721500,29.54749946,-95.05260002,114,,,,,,1614,48201341100,29.54230821,-95.12443385
48167721500,48167721500,29.54749946,-95.05260002,72,,,,,,1615,48201341202,29.54509977,-95.08670579
48167721500,48167721500,29.54749946,-95.05260002,71,,,,,,1616,48167724300,29.30771212,-94.78036204
48167721500,48167721500,29.54749946,-95.05260002,68,,,,,,1617,48201343700,29.63781911,-95.06066298
48167721500,48167721500,29.54749946,-95.05260002,59,,,,,,1618,48201313100,29.71082216,-95.38986395
48167721500,48167721500,29.54749946,-95.05260002,53,,,,,,1619,48167721400,29.53373491,-95.04890518
48167721500,48167721500,29.54749946,-95.05260002,52,,,,,,1620,48167721201,29.51489218,-95.05008227
48167721600,48167721600,29.52728798,-95.00700616,45,,,,,,1622,48167721300,29.52039986,-95.08453765
48167721600,48167721600,29.52728798,-95.00700616,31,,,,,,1623,48167721500,29.54749946,-95.05260002
48167721600,48167721600,29.52728798,-95.00700616,18,,,,,,1624,48167720700,29.49228779,-95.09258722
48167721600,48167721600,29.52728798,-95.00700616,18,,,,,,1625,48167721400,29.53373491,-95.04890518
48167721600,48167721600,29.52728798,-95.00700616,18,,,,,,1626,48201100000,29.75738955,-95.36317172
48167721600,48167721600,29.52728798,-95.00700616,18,,,,,,1627,48201341100,29.54230821,-95.12443385
48167721600,48167721600,29.52728798,-95.00700616,16,,,,,,1628,48167720600,29.45045737,-95.14949846
48167721600,48167721600,29.52728798,-95.00700616,14,,,,,,1629,48167721700,29.49673507,-94.97781187
48167721600,48167721600,29.52728798,-95.00700616,12,,,,,,1630,48201343700,29.63781911,-95.06066298
48167721700,48167721700,29.49673507,-94.97781187,107,,,,,,1632,48167724300,29.30771212,-94.78036204
48167721700,48167721700,29.49673507,-94.97781187,95,,,,,,1633,48201343700,29.63781911,-95.06066298
48167721700,48167721700,29.49673507,-94.97781187,84,,,,,,1634,48167721300,29.52039986,-95.08453765
48167721700,48167721700,29.49673507,-94.97781187,71,,,,,,1635,48201341100,29.54230821,-95.12443385
48167721700,48167721700,29.49673507,-94.97781187,61,,,,,,1636,48167721800,29.48557254,-94.94496274
48167721700,48167721700,29.49673507,-94.97781187,59,,,,,,1637,48201341600,29.59236147,-95.01480093
48167721700,48167721700,29.49673507,-94.97781187,53,,,,,,1638,48167721201,29.51489218,-95.05008227
48167721700,48167721700,29.49673507,-94.97781187,52,,,,,,1639,48167720700,29.49228779,-95.09258722
48167721700,48167721700,29.49673507,-94.97781187,49,,,,,,1640,48167721600,29.52728798,-95.00700616
48167721800,48167721800,29.48557254,-94.94496274,55,,,,,,1642,48167721300,29.52039986,-95.08453765
48167721800,48167721800,29.48557254,-94.94496274,55,,,,,,1643,48201343700,29.63781911,-95.06066298
48167721800,48167721800,29.48557254,-94.94496274,35,,,,,,1644,48167721600,29.52728798,-95.00700616
48167721800,48167721800,29.48557254,-94.94496274,35,,,,,,1645,48201341100,29.54230821,-95.12443385
48167721800,48167721800,29.48557254,-94.94496274,34,,,,,,1646,48201100000,29.75738955,-95.36317172
48167721800,48167721800,29.48557254,-94.94496274,33,,,,,,1647,48167721700,29.49673507,-94.97781187
48167721800,48167721800,29.48557254,-94.94496274,28,,,,,,1648,48167720700,29.49228779,-95.09258722
48167721800,48167721800,29.48557254,-94.94496274,26,,,,,,1649,48167724300,29.30771212,-94.78036204
48167721800,48167721800,29.48557254,-94.94496274,25,,,,,,1650,48167721201,29.51489218,-95.05008227
48167721900,48167721900,29.42886574,-94.99065866,328,,,,,,1651,48167724300,29.30771212,-94.78036204
48167721900,48167721900,29.42886574,-94.99065866,206,,,,,,1652,48167722300,29.39011899,-94.9240602
48167721900,48167721900,29.42886574,-94.99065866,142,,,,,,1654,48167726200,29.35881487,-94.9142023
48167721900,48167721900,29.42886574,-94.99065866,100,,,,,,1655,48201341100,29.54230821,-95.12443385
48167721900,48167721900,29.42886574,-94.99065866,69,,,,,,1656,48167722700,29.38696049,-94.98957667
48167721900,48167721900,29.42886574,-94.99065866,68,,,,,,1657,48167724500,29.30375087,-94.79451963
48167721900,48167721900,29.42886574,-94.99065866,57,,,,,,1658,48167720700,29.49228779,-95.09258722
48167721900,48167721900,29.42886574,-94.99065866,48,,,,,,1659,48167723100,29.39182119,-95.01336641
48167721900,48167721900,29.42886574,-94.99065866,44,,,,,,1660,48167722200,29.39009698,-94.90147139
48167722001,48167722001,29.41994974,-94.91219729,246,,,,,,1661,48167726200,29.35881487,-94.9142023
48167722001,48167722001,29.41994974,-94.91219729,241,,,,,,1662,48167722300,29.39011899,-94.9240602
48167722001,48167722001,29.41994974,-94.91219729,223,,,,,,1663,48167724300,29.30771212,-94.78036204
48167722001,48167722001,29.41994974,-94.91219729,93,,,,,,1664,48167721900,29.42886574,-94.99065866
48167722001,48167722001,29.41994974,-94.91219729,75,,,,,,1665,48167724500,29.30375087,-94.79451963
48167722001,48167722001,29.41994974,-94.91219729,64,,,,,,1666,48167722700,29.38696049,-94.98957667
48167722001,48167722001,29.41994974,-94.91219729,51,,,,,,1668,48201341100,29.54230821,-95.12443385
48167722001,48167722001,29.41994974,-94.91219729,36,,,,,,1669,48167723100,29.39182119,-95.01336641
48167722001,48167722001,29.41994974,-94.91219729,33,,,,,,1670,48167722200,29.39009698,-94.90147139
48167722002,48167722002,29.40131963,-94.9310115,126,,,,,,1671,48167722300,29.39011899,-94.9240602
48167722002,48167722002,29.40131963,-94.9310115,115,,,,,,1672,48167724300,29.30771212,-94.78036204
48167722002,48167722002,29.40131963,-94.9310115,92,,,,,,1673,48167726200,29.35881487,-94.9142023
48167722002,48167722002,29.40131963,-94.9310115,81,,,,,,1674,48167721900,29.42886574,-94.99065866
48167722002,48167722002,29.40131963,-94.9310115,42,,,,,,1675,48167724500,29.30375087,-94.79451963
48167722002,48167722002,29.40131963,-94.9310115,32,,,,,,1676,48167722700,29.38696049,-94.98957667
48167722002,48167722002,29.40131963,-94.9310115,27,,,,,,1677,48167722200,29.39009698,-94.90147139
48167722002,48167722002,29.40131963,-94.9310115,26,,,,,,1678,48167724101,29.32588338,-94.75624191
48167722002,48167722002,29.40131963,-94.9310115,26,,,,,,1679,48201341100,29.54230821,-95.12443385
48167722002,48167722002,29.40131963,-94.9310115,24,,,,,,1680,48167724000,29.32312717,-94.82600765
48167722100,48167722100,29.40242569,-94.90888602,262,,,,,,1681,48167722300,29.39011899,-94.9240602
48167722100,48167722100,29.40242569,-94.90888602,218,,,,,,1682,48167726200,29.35881487,-94.9142023
48167722100,48167722100,29.40242569,-94.90888602,171,,,,,,1683,48167724300,29.30771212,-94.78036204
48167722100,48167722100,29.40242569,-94.90888602,114,,,,,,1684,48167721900,29.42886574,-94.99065866
48167722100,48167722100,29.40242569,-94.90888602,83,,,,,,1685,48167724500,29.30375087,-94.79451963
48167722100,48167722100,29.40242569,-94.90888602,69,,,,,,1686,48167722200,29.39009698,-94.90147139
48167722100,48167722100,29.40242569,-94.90888602,69,,,,,,1687,48201341100,29.54230821,-95.12443385
48167722100,48167722100,29.40242569,-94.90888602,53,,,,,,1688,48167722700,29.38696049,-94.98957667
48167722100,48167722100,29.40242569,-94.90888602,42,,,,,,1689,48167724101,29.32588338,-94.75624191
48167722100,48167722100,29.40242569,-94.90888602,39,,,,,,1690,48167724000,29.32312717,-94.82600765
48167722200,48167722200,29.39009698,-94.90147139,95,,,,,,1691,48167721900,29.42886574,-94.99065866
48167722200,48167722200,29.39009698,-94.90147139,89,,,,,,1692,48167722300,29.39011899,-94.9240602
48167722200,48167722200,29.39009698,-94.90147139,51,,,,,,1693,48167724300,29.30771212,-94.78036204
48167722200,48167722200,29.39009698,-94.90147139,26,,,,,,1695,48201341100,29.54230821,-95.12443385
48167722200,48167722200,29.39009698,-94.90147139,22,,,,,,1696,48167721300,29.52039986,-95.08453765
48167722200,48167722200,29.39009698,-94.90147139,22,,,,,,1697,48167726200,29.35881487,-94.9142023
48167722200,48167722200,29.39009698,-94.90147139,21,,,,,,1698,48167724101,29.32588338,-94.75624191
48167722200,48167722200,29.39009698,-94.90147139,17,,,,,,1699,48167723200,29.37204628,-95.0248537
48167722200,48167722200,29.39009698,-94.90147139,17,,,,,,1700,48201100000,29.75738955,-95.36317172
48167722300,48167722300,29.39011899,-94.9240602,175,,,,,,1702,48167721900,29.42886574,-94.99065866
48167722300,48167722300,29.39011899,-94.9240602,169,,,,,,1703,48167724300,29.30771212,-94.78036204
48167722300,48167722300,29.39011899,-94.9240602,96,,,,,,1704,48167726200,29.35881487,-94.9142023
48167722300,48167722300,29.39011899,-94.9240602,84,,,,,,1705,48167724500,29.30375087,-94.79451963
48167722300,48167722300,29.39011899,-94.9240602,66,,,,,,1706,48167724000,29.32312717,-94.82600765
48167722300,48167722300,29.39011899,-94.9240602,60,,,,,,1707,48201341100,29.54230821,-95.12443385
48167722300,48167722300,29.39011899,-94.9240602,43,,,,,,1708,48167722200,29.39009698,-94.90147139
48167722300,48167722300,29.39011899,-94.9240602,41,,,,,,1709,48167722700,29.38696049,-94.98957667
48167722300,48167722300,29.39011899,-94.9240602,40,,,,,,1710,48167724101,29.32588338,-94.75624191
48167722600,48167722600,29.38821784,-94.96500842,81,,,,,,1711,48167724300,29.30771212,-94.78036204
48167722600,48167722600,29.38821784,-94.96500842,48,,,,,,1712,48167721900,29.42886574,-94.99065866
48167722600,48167722600,29.38821784,-94.96500842,47,,,,,,1713,48167722300,29.39011899,-94.9240602
48167722600,48167722600,29.38821784,-94.96500842,23,,,,,,1714,48167724500,29.30375087,-94.79451963
48167722600,48167722600,29.38821784,-94.96500842,21,,,,,,1715,48167726200,29.35881487,-94.9142023
48167722600,48167722600,29.38821784,-94.96500842,17,,,,,,1716,48167722700,29.38696049,-94.98957667
48167722600,48167722600,29.38821784,-94.96500842,15,,,,,,1717,48167720700,29.49228779,-95.09258722
48167722600,48167722600,29.38821784,-94.96500842,15,,,,,,1718,48201341100,29.54230821,-95.12443385
48167722600,48167722600,29.38821784,-94.96500842,12,,,,,,1719,48167724000,29.32312717,-94.82600765
48167722600,48167722600,29.38821784,-94.96500842,12,,,,,,1720,48201343600,29.71280391,-95.06266195
48167722700,48167722700,29.38696049,-94.98957667,181,,,,,,1721,48167724300,29.30771212,-94.78036204
48167722700,48167722700,29.38696049,-94.98957667,106,,,,,,1722,48167722300,29.39011899,-94.9240602
48167722700,48167722700,29.38696049,-94.98957667,101,,,,,,1723,48167721900,29.42886574,-94.99065866
48167722700,48167722700,29.38696049,-94.98957667,58,,,,,,1724,48167724500,29.30375087,-94.79451963
48167722700,48167722700,29.38696049,-94.98957667,44,,,,,,1726,48201341100,29.54230821,-95.12443385
48167722700,48167722700,29.38696049,-94.98957667,42,,,,,,1727,48167726200,29.35881487,-94.9142023
48167722700,48167722700,29.38696049,-94.98957667,39,,,,,,1728,48167721300,29.52039986,-95.08453765
48167722700,48167722700,29.38696049,-94.98957667,37,,,,,,1729,48167723100,29.39182119,-95.01336641
48167722700,48167722700,29.38696049,-94.98957667,35,,,,,,1730,48167724000,29.32312717,-94.82600765
48167722800,48167722800,29.3657666,-94.96463672,82,,,,,,1731,48167724300,29.30771212,-94.78036204
48167722800,48167722800,29.3657666,-94.96463672,43,,,,,,1732,48167724500,29.30375087,-94.79451963
48167722800,48167722800,29.3657666,-94.96463672,28,,,,,,1733,48167726200,29.35881487,-94.9142023
48167722800,48167722800,29.3657666,-94.96463672,26,,,,,,1734,48167722300,29.39011899,-94.9240602
48167722800,48167722800,29.3657666,-94.96463672,23,,,,,,1735,48167721900,29.42886574,-94.99065866
48167722800,48167722800,29.3657666,-94.96463672,23,,,,,,1736,48201341100,29.54230821,-95.12443385
48167722800,48167722800,29.3657666,-94.96463672,22,,,,,,1737,48167724101,29.32588338,-94.75624191
48167722800,48167722800,29.3657666,-94.96463672,19,,,,,,1738,48167720700,29.49228779,-95.09258722
48167722800,48167722800,29.3657666,-94.96463672,16,,,,,,1740,48167725600,29.26752551,-94.83224709
48167722900,48167722900,29.36326242,-94.98003792,149,,,,,,1741,48167724300,29.30771212,-94.78036204
48167722900,48167722900,29.36326242,-94.98003792,44,,,,,,1742,48167722300,29.39011899,-94.9240602
48167722900,48167722900,29.36326242,-94.98003792,42,,,,,,1743,48167721900,29.42886574,-94.99065866
48167722900,48167722900,29.36326242,-94.98003792,42,,,,,,1744,48167724500,29.30375087,-94.79451963
48167722900,48167722900,29.36326242,-94.98003792,33,,,,,,1745,48167726200,29.35881487,-94.9142023
48167722900,48167722900,29.36326242,-94.98003792,26,,,,,,1746,48167720700,29.49228779,-95.09258722
48167722900,48167722900,29.36326242,-94.98003792,26,,,,,,1747,48167724101,29.32588338,-94.75624191
48167722900,48167722900,29.36326242,-94.98003792,24,,,,,,1748,48167722700,29.38696049,-94.98957667
48167722900,48167722900,29.36326242,-94.98003792,24,,,,,,1749,48167723200,29.37204628,-95.0248537
48167722900,48167722900,29.36326242,-94.98003792,24,,,,,,1750,48167724000,29.32312717,-94.82600765
48167723000,48167723000,29.37380575,-94.98671006,140,,,,,,1751,48167724300,29.30771212,-94.78036204
48167723000,48167723000,29.37380575,-94.98671006,79,,,,,,1752,48167721900,29.42886574,-94.99065866
48167723000,48167723000,29.37380575,-94.98671006,72,,,,,,1753,48167722300,29.39011899,-94.9240602
48167723000,48167723000,29.37380575,-94.98671006,35,,,,,,1754,48167724101,29.32588338,-94.75624191
48167723000,48167723000,29.37380575,-94.98671006,34,,,,,,1755,48167724500,29.30375087,-94.79451963
48167723000,48167723000,29.37380575,-94.98671006,34,,,,,,1756,48167726200,29.35881487,-94.9142023
48167723000,48167723000,29.37380575,-94.98671006,34,,,,,,1757,48201341100,29.54230821,-95.12443385
48167723000,48167723000,29.37380575,-94.98671006,30,,,,,,1758,48167724000,29.32312717,-94.82600765
48167723000,48167723000,29.37380575,-94.98671006,29,,,,,,1759,48167720700,29.49228779,-95.09258722
48167723000,48167723000,29.37380575,-94.98671006,27,,,,,,1760,48167722700,29.38696049,-94.98957667
48167723100,48167723100,29.39182119,-95.01336641,130,,,,,,1761,48167724300,29.30771212,-94.78036204
48167723100,48167723100,29.39182119,-95.01336641,64,,,,,,1762,48167722300,29.39011899,-94.9240602
48167723100,48167723100,29.39182119,-95.01336641,54,,,,,,1763,48167721900,29.42886574,-94.99065866
48167723100,48167723100,29.39182119,-95.01336641,45,,,,,,1764,48167726200,29.35881487,-94.9142023
48167723100,48167723100,29.39182119,-95.01336641,43,,,,,,1765,48167722700,29.38696049,-94.98957667
48167723100,48167723100,29.39182119,-95.01336641,41,,,,,,1766,48167724500,29.30375087,-94.79451963
48167723100,48167723100,29.39182119,-95.01336641,39,,,,,,1767,48201341100,29.54230821,-95.12443385
48167723100,48167723100,29.39182119,-95.01336641,28,,,,,,1769,48167720700,29.49228779,-95.09258722
48167723100,48167723100,29.39182119,-95.01336641,27,,,,,,1770,48201343700,29.63781911,-95.06066298
48167723200,48167723200,29.37204628,-95.0248537,98,,,,,,1771,48167724300,29.30771212,-94.78036204
48167723200,48167723200,29.37204628,-95.0248537,73,,,,,,1772,48167726200,29.35881487,-94.9142023
48167723200,48167723200,29.37204628,-95.0248537,47,,,,,,1773,48167722300,29.39011899,-94.9240602
48167723200,48167723200,29.37204628,-95.0248537,35,,,,,,1774,48167724500,29.30375087,-94.79451963
48167723200,48167723200,29.37204628,-95.0248537,35,,,,,,1775,48201341100,29.54230821,-95.12443385
48167723200,48167723200,29.37204628,-95.0248537,33,,,,,,1776,48167721900,29.42886574,-94.99065866
48167723200,48167723200,29.37204628,-95.0248537,32,,,,,,1778,48167722700,29.38696049,-94.98957667
48167723200,48167723200,29.37204628,-95.0248537,29,,,,,,1779,48201100000,29.75738955,-95.36317172
48167723200,48167723200,29.37204628,-95.0248537,28,,,,,,1780,48167724000,29.32312717,-94.82600765
48167723300,48167723300,29.40146632,-95.0688308,160,,,,,,1781,48167726200,29.35881487,-94.9142023
48167723300,48167723300,29.40146632,-95.0688308,157,,,,,,1782,48167724300,29.30771212,-94.78036204
48167723300,48167723300,29.40146632,-95.0688308,115,,,,,,1783,48167723400,29.41057963,-95.13973611
48167723300,48167723300,29.40146632,-95.0688308,67,,,,,,1784,48201341100,29.54230821,-95.12443385
48167723300,48167723300,29.40146632,-95.0688308,66,,,,,,1785,48201100000,29.75738955,-95.36317172
48167723300,48167723300,29.40146632,-95.0688308,55,,,,,,1786,48201343700,29.63781911,-95.06066298
48167723300,48167723300,29.40146632,-95.0688308,49,,,,,,1788,48167723502,29.35383436,-95.12596091
48167723300,48167723300,29.40146632,-95.0688308,48,,,,,,1789,48201342800,29.6934896,-95.10145812
48167723300,48167723300,29.40146632,-95.0688308,45,,,,,,1790,48167722300,29.39011899,-94.9240602
48167723400,48167723400,29.41057963,-95.13973611,171,,,,,,1792,48167726200,29.35881487,-94.9142023
48167723400,48167723400,29.41057963,-95.13973611,98,,,,,,1793,48167724300,29.30771212,-94.78036204
48167723400,48167723400,29.41057963,-95.13973611,61,,,,,,1794,48201100000,29.75738955,-95.36317172
48167723400,48167723400,29.41057963,-95.13973611,58,,,,,,1795,48201341100,29.54230821,-95.12443385
48167723400,48167723400,29.41057963,-95.13973611,57,,,,,,1796,48167724500,29.30375087,-94.79451963
48167723400,48167723400,29.41057963,-95.13973611,49,,,,,,1797,48039661200,29.41540313,-95.23766896
48167723400,48167723400,29.41057963,-95.13973611,47,,,,,,1798,48167722300,29.39011899,-94.9240602
48167723400,48167723400,29.41057963,-95.13973611,46,,,,,,1799,48167723502,29.35383436,-95.12596091
48167723400,48167723400,29.41057963,-95.13973611,46,,,,,,1800,48201343700,29.63781911,-95.06066298
48167723501,48167723501,29.35538572,-95.07056015,23,,,,,,1801,48167723400,29.41057963,-95.13973611
48167723501,48167723501,29.35538572,-95.07056015,22,,,,,,1802,48167724300,29.30771212,-94.78036204
48167723501,48167723501,29.35538572,-95.07056015,22,,,,,,1803,48201100000,29.75738955,-95.36317172
48167723501,48167723501,29.35538572,-95.07056015,17,,,,,,1804,48201341100,29.54230821,-95.12443385
48167723501,48167723501,29.35538572,-95.07056015,16,,,,,,1805,48167724500,29.30375087,-94.79451963
48167723501,48167723501,29.35538572,-95.07056015,15,,,,,,1806,48167723502,29.35383436,-95.12596091
48167723501,48167723501,29.35538572,-95.07056015,10,,,,,,1807,48167722700,29.38696049,-94.98957667
48167723501,48167723501,29.35538572,-95.07056015,9,,,,,,1808,48167720700,29.49228779,-95.09258722
48167723501,48167723501,29.35538572,-95.07056015,9,,,,,,1809,48167722200,29.39009698,-94.90147139
48167723501,48167723501,29.35538572,-95.07056015,9,,,,,,1810,48167726200,29.35881487,-94.9142023
48167723502,48167723502,29.35383436,-95.12596091,211,,,,,,1811,48167726200,29.35881487,-94.9142023
48167723502,48167723502,29.35383436,-95.12596091,207,,,,,,1812,48167723400,29.41057963,-95.13973611
48167723502,48167723502,29.35383436,-95.12596091,156,,,,,,1813,48167724300,29.30771212,-94.78036204
48167723502,48167723502,29.35383436,-95.12596091,68,,,,,,1815,48201100000,29.75738955,-95.36317172
48167723502,48167723502,29.35383436,-95.12596091,66,,,,,,1816,48201341100,29.54230821,-95.12443385
48167723502,48167723502,29.35383436,-95.12596091,61,,,,,,1817,48167723300,29.40146632,-95.0688308
48167723502,48167723502,29.35383436,-95.12596091,60,,,,,,1818,48201343700,29.63781911,-95.06066298
48167723502,48167723502,29.35383436,-95.12596091,54,,,,,,1819,48167721900,29.42886574,-94.99065866
48167723502,48167723502,29.35383436,-95.12596091,45,,,,,,1820,48167720700,29.49228779,-95.09258722
48167723600,48167723600,29.28959937,-95.03422723,180,,,,,,1821,48167724300,29.30771212,-94.78036204
48167723600,48167723600,29.28959937,-95.03422723,91,,,,,,1822,48167726200,29.35881487,-94.9142023
48167723600,48167723600,29.28959937,-95.03422723,53,,,,,,1824,48167721900,29.42886574,-94.99065866
48167723600,48167723600,29.28959937,-95.03422723,50,,,,,,1825,48167723400,29.41057963,-95.13973611
48167723600,48167723600,29.28959937,-95.03422723,50,,,,,,1826,48201341100,29.54230821,-95.12443385
48167723600,48167723600,29.28959937,-95.03422723,44,,,,,,1827,48167724500,29.30375087,-94.79451963
48167723600,48167723600,29.28959937,-95.03422723,37,,,,,,1828,48201100000,29.75738955,-95.36317172
48167723600,48167723600,29.28959937,-95.03422723,34,,,,,,1829,48201343700,29.63781911,-95.06066298
48167723600,48167723600,29.28959937,-95.03422723,30,,,,,,1830,48167721300,29.52039986,-95.08453765
48167723700,48167723700,29.34359668,-94.98444019,55,,,,,,1831,48167724300,29.30771212,-94.78036204
48167723700,48167723700,29.34359668,-94.98444019,39,,,,,,1832,48167721900,29.42886574,-94.99065866
48167723700,48167723700,29.34359668,-94.98444019,25,,,,,,1833,48167720700,29.49228779,-95.09258722
48167723700,48167723700,29.34359668,-94.98444019,23,,,,,,1835,48167724101,29.32588338,-94.75624191
48167723700,48167723700,29.34359668,-94.98444019,19,,,,,,1836,48167726200,29.35881487,-94.9142023
48167723700,48167723700,29.34359668,-94.98444019,18,,,,,,1837,48201341100,29.54230821,-95.12443385
48167723700,48167723700,29.34359668,-94.98444019,17,,,,,,1838,48167724500,29.30375087,-94.79451963
48167723700,48167723700,29.34359668,-94.98444019,14,,,,,,1839,48167723100,29.39182119,-95.01336641
48167723700,48167723700,29.34359668,-94.98444019,14,,,,,,1840,48167725900,29.26408141,-94.86283411
48167723800,48167723800,29.33164604,-94.94341713,164,,,,,,1841,48167724300,29.30771212,-94.78036204
48167723800,48167723800,29.33164604,-94.94341713,77,,,,,,1842,48167726200,29.35881487,-94.9142023
48167723800,48167723800,29.33164604,-94.94341713,62,,,,,,1843,48167724500,29.30375087,-94.79451963
48167723800,48167723800,29.33164604,-94.94341713,54,,,,,,1844,48167722300,29.39011899,-94.9240602
48167723800,48167723800,29.33164604,-94.94341713,42,,,,,,1846,48167721300,29.52039986,-95.08453765
48167723800,48167723800,29.33164604,-94.94341713,34,,,,,,1847,48167721900,29.42886574,-94.99065866
48167723800,48167723800,29.33164604,-94.94341713,30,,,,,,1848,48167724000,29.32312717,-94.82600765
48167723800,48167723800,29.33164604,-94.94341713,26,,,,,,1849,48167722700,29.38696049,-94.98957667
48167723800,48167723800,29.33164604,-94.94341713,24,,,,,,1850,48167721500,29.54749946,-95.05260002
48167723900,48167723900,29.469886,-94.71576197,33,,,,,,1852,48167724300,29.30771212,-94.78036204
48167723900,48167723900,29.469886,-94.71576197,14,,,,,,1853,48167724500,29.30375087,-94.79451963
